2022-03-15 14:16:08, INFO: Current git head hash code: %s
2022-03-15 14:16:08, INFO: Using device: cpu
2022-03-15 14:16:08, INFO: Policy: SARL w/ global state
2022-03-15 14:16:08, INFO: human number: 5
2022-03-15 14:16:08, INFO: Not randomize human's radius and preferred speed
2022-03-15 14:16:08, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2022-03-15 14:16:08, INFO: Square width: 10.0, circle width: 4.0
2022-03-15 14:16:08, INFO: Current learning rate: 0.010000
2022-03-15 14:24:37, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1320
2022-03-15 14:24:40, INFO: TRAIN in episode 32 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2022-03-15 14:24:43, INFO: TRAIN in episode 33 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-03-15 14:24:46, INFO: TRAIN in episode 34 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2022-03-15 14:24:49, INFO: TRAIN in episode 35 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1378
2022-03-15 14:24:52, INFO: TRAIN in episode 36 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2022-03-15 14:24:54, INFO: TRAIN in episode 37 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.0506
2022-03-15 14:24:57, INFO: TRAIN in episode 38 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2022-03-15 14:24:59, INFO: TRAIN in episode 39 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1661
2022-03-15 14:25:02, INFO: TRAIN in episode 40 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2022-03-15 14:25:04, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1800
2022-03-15 14:25:05, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1675
2022-03-15 14:25:08, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2022-03-15 14:25:09, INFO: TRAIN in episode 44 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1597
2022-03-15 14:25:12, INFO: TRAIN in episode 45 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2022-03-15 14:25:14, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1721
2022-03-15 14:25:15, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1843
2022-03-15 14:25:18, INFO: TRAIN in episode 48 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-03-15 14:25:20, INFO: TRAIN in episode 49 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.1537
2022-03-15 14:25:23, INFO: TRAIN in episode 50 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1679
2022-03-15 14:25:26, INFO: TRAIN in episode 51 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2022-03-15 14:25:29, INFO: TRAIN in episode 52 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2022-03-15 14:25:32, INFO: TRAIN in episode 53 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2022-03-15 14:25:35, INFO: TRAIN in episode 54 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2022-03-15 14:25:37, INFO: TRAIN in episode 55 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-03-15 14:25:40, INFO: TRAIN in episode 56 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2022-03-15 14:25:43, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2022-03-15 14:25:45, INFO: TRAIN in episode 58 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2022-03-15 14:25:48, INFO: TRAIN in episode 59 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2022-03-15 14:25:51, INFO: TRAIN in episode 60 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.2114
2022-03-15 14:25:52, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1279
2022-03-15 14:25:54, INFO: TRAIN in episode 62 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.1753
2022-03-15 14:25:57, INFO: TRAIN in episode 63 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2022-03-15 14:25:59, INFO: TRAIN in episode 64 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1337
2022-03-15 14:26:02, INFO: TRAIN in episode 65 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2022-03-15 14:26:03, INFO: TRAIN in episode 66 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2451
2022-03-15 14:26:05, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1445
2022-03-15 14:26:08, INFO: TRAIN in episode 68 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2022-03-15 14:26:09, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1544
2022-03-15 14:26:11, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1348
2022-03-15 14:26:14, INFO: TRAIN in episode 71 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2022-03-15 14:26:15, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1388
2022-03-15 14:26:17, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1364
2022-03-15 14:26:19, INFO: TRAIN in episode 74 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2022-03-15 14:26:22, INFO: TRAIN in episode 75 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1265
2022-03-15 14:26:25, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2022-03-15 14:26:27, INFO: TRAIN in episode 77 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1349
2022-03-15 14:26:30, INFO: TRAIN in episode 78 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.1100
2022-03-15 14:26:33, INFO: TRAIN in episode 79 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2022-03-15 14:26:35, INFO: TRAIN in episode 80 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1406
2022-03-15 14:26:36, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1536
2022-03-15 14:26:38, INFO: TRAIN in episode 82 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1379
2022-03-15 14:26:41, INFO: TRAIN in episode 83 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2022-03-15 14:26:44, INFO: TRAIN in episode 84 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2022-03-15 14:26:46, INFO: TRAIN in episode 85 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1203
2022-03-15 14:26:48, INFO: TRAIN in episode 86 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2022-03-15 14:26:51, INFO: TRAIN in episode 87 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1035
2022-03-15 14:26:54, INFO: TRAIN in episode 88 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.0977
2022-03-15 14:26:55, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1760
2022-03-15 14:26:56, INFO: TRAIN in episode 90 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1555
2022-03-15 14:26:59, INFO: TRAIN in episode 91 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2022-03-15 14:27:02, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2022-03-15 14:27:04, INFO: TRAIN in episode 93 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1352
2022-03-15 14:27:05, INFO: TRAIN in episode 94 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1605
2022-03-15 14:27:09, INFO: TRAIN in episode 95 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0326
2022-03-15 14:27:12, INFO: TRAIN in episode 96 has success rate: 1.00, collision rate: 0.00, nav time: 23.00, total reward: 0.0909
2022-03-15 14:27:12, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2639
2022-03-15 14:27:15, INFO: TRAIN in episode 98 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2022-03-15 14:27:18, INFO: TRAIN in episode 99 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1953
2022-03-15 14:27:19, INFO: TRAIN in episode 100 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1317
2022-03-15 14:27:22, INFO: TRAIN in episode 101 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2022-03-15 14:27:23, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1802
2022-03-15 14:27:26, INFO: TRAIN in episode 103 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2022-03-15 14:27:29, INFO: TRAIN in episode 104 has success rate: 1.00, collision rate: 0.00, nav time: 23.75, total reward: 0.0841
2022-03-15 14:27:32, INFO: TRAIN in episode 105 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2022-03-15 14:27:35, INFO: TRAIN in episode 106 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-03-15 14:27:37, INFO: TRAIN in episode 107 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1395
2022-03-15 14:27:40, INFO: TRAIN in episode 108 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1428
2022-03-15 14:27:41, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1948
2022-03-15 14:27:43, INFO: TRAIN in episode 110 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1341
2022-03-15 14:27:46, INFO: TRAIN in episode 111 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2022-03-15 14:27:49, INFO: TRAIN in episode 112 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1362
2022-03-15 14:27:51, INFO: TRAIN in episode 113 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1759
2022-03-15 14:27:54, INFO: TRAIN in episode 114 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1173
2022-03-15 14:27:55, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1572
2022-03-15 14:27:58, INFO: TRAIN in episode 116 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1068
2022-03-15 14:28:00, INFO: TRAIN in episode 117 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2022-03-15 14:28:02, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1463
2022-03-15 14:28:05, INFO: TRAIN in episode 119 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1109
2022-03-15 14:28:07, INFO: TRAIN in episode 120 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.2059
2022-03-15 14:28:10, INFO: TRAIN in episode 121 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0985
2022-03-15 14:28:13, INFO: TRAIN in episode 122 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2022-03-15 14:28:14, INFO: TRAIN in episode 123 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1357
2022-03-15 14:28:17, INFO: TRAIN in episode 124 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.0868
2022-03-15 14:28:18, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1499
2022-03-15 14:28:21, INFO: TRAIN in episode 126 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-03-15 14:28:22, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1516
2022-03-15 14:28:25, INFO: TRAIN in episode 128 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1170
2022-03-15 14:28:28, INFO: TRAIN in episode 129 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2022-03-15 14:28:31, INFO: TRAIN in episode 130 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2022-03-15 14:28:32, INFO: TRAIN in episode 131 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1530
2022-03-15 14:28:34, INFO: TRAIN in episode 132 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1609
2022-03-15 14:28:36, INFO: TRAIN in episode 133 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2022-03-15 14:28:39, INFO: TRAIN in episode 134 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1034
2022-03-15 14:28:42, INFO: TRAIN in episode 135 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2022-03-15 14:28:43, INFO: TRAIN in episode 136 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1451
2022-03-15 14:28:46, INFO: TRAIN in episode 137 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2022-03-15 14:28:49, INFO: TRAIN in episode 138 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2022-03-15 14:28:52, INFO: TRAIN in episode 139 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1325
2022-03-15 14:28:55, INFO: TRAIN in episode 140 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.1744
2022-03-15 14:28:58, INFO: TRAIN in episode 141 has success rate: 1.00, collision rate: 0.00, nav time: 23.50, total reward: 0.0863
2022-03-15 14:29:01, INFO: TRAIN in episode 142 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2022-03-15 14:29:04, INFO: TRAIN in episode 143 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1063
2022-03-15 14:29:06, INFO: TRAIN in episode 144 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1329
2022-03-15 14:29:08, INFO: TRAIN in episode 145 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2022-03-15 14:29:10, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1105
2022-03-15 14:29:13, INFO: TRAIN in episode 147 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1110
2022-03-15 14:29:14, INFO: TRAIN in episode 148 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1498
2022-03-15 14:29:17, INFO: TRAIN in episode 149 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2022-03-15 14:29:20, INFO: TRAIN in episode 150 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1405
2022-03-15 14:29:21, INFO: TRAIN in episode 151 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1700
2022-03-15 14:29:24, INFO: TRAIN in episode 152 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2022-03-15 14:29:27, INFO: TRAIN in episode 153 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2022-03-15 14:29:28, INFO: TRAIN in episode 154 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1389
2022-03-15 14:29:32, INFO: TRAIN in episode 155 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1160
2022-03-15 14:29:35, INFO: TRAIN in episode 156 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1357
2022-03-15 14:29:36, INFO: TRAIN in episode 157 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1260
2022-03-15 14:29:39, INFO: TRAIN in episode 158 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-03-15 14:29:42, INFO: TRAIN in episode 159 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-03-15 14:29:45, INFO: TRAIN in episode 160 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-03-15 14:29:46, INFO: TRAIN in episode 161 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1389
2022-03-15 14:29:49, INFO: TRAIN in episode 162 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-03-15 14:29:52, INFO: TRAIN in episode 163 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2022-03-15 14:29:55, INFO: TRAIN in episode 164 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0475
2022-03-15 14:29:58, INFO: TRAIN in episode 165 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2022-03-15 14:30:01, INFO: TRAIN in episode 166 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2022-03-15 14:30:02, INFO: TRAIN in episode 167 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1991
2022-03-15 14:30:03, INFO: TRAIN in episode 168 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1437
2022-03-15 14:30:06, INFO: TRAIN in episode 169 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-03-15 14:30:10, INFO: TRAIN in episode 170 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2022-03-15 14:30:11, INFO: TRAIN in episode 171 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1475
2022-03-15 14:30:14, INFO: TRAIN in episode 172 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2022-03-15 14:30:17, INFO: TRAIN in episode 173 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2022-03-15 14:30:20, INFO: TRAIN in episode 174 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2022-03-15 14:30:24, INFO: TRAIN in episode 175 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2022-03-15 14:30:25, INFO: TRAIN in episode 176 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1346
2022-03-15 14:30:28, INFO: TRAIN in episode 177 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2022-03-15 14:30:29, INFO: TRAIN in episode 178 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1758
2022-03-15 14:30:30, INFO: TRAIN in episode 179 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1732
2022-03-15 14:30:33, INFO: TRAIN in episode 180 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2022-03-15 14:30:36, INFO: TRAIN in episode 181 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-03-15 14:30:39, INFO: TRAIN in episode 182 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.0772
2022-03-15 14:30:42, INFO: TRAIN in episode 183 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2022-03-15 14:30:46, INFO: TRAIN in episode 184 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: 0.0886
2022-03-15 14:30:49, INFO: TRAIN in episode 185 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1674
2022-03-15 14:30:50, INFO: TRAIN in episode 186 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2306
2022-03-15 14:30:53, INFO: TRAIN in episode 187 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2022-03-15 14:30:56, INFO: TRAIN in episode 188 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1390
2022-03-15 14:31:00, INFO: TRAIN in episode 189 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2022-03-15 14:31:02, INFO: TRAIN in episode 190 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1132
2022-03-15 14:31:05, INFO: TRAIN in episode 191 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2022-03-15 14:31:08, INFO: TRAIN in episode 192 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2022-03-15 14:31:11, INFO: TRAIN in episode 193 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1151
2022-03-15 14:31:14, INFO: TRAIN in episode 194 has success rate: 1.00, collision rate: 0.00, nav time: 24.00, total reward: 0.0819
2022-03-15 14:31:16, INFO: TRAIN in episode 195 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1776
2022-03-15 14:31:17, INFO: TRAIN in episode 196 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1400
