2022-03-25 11:37:12, INFO: Current git head hash code: %s
2022-03-25 11:37:12, INFO: Using device: cpu
2022-03-25 11:37:12, INFO: Policy: CADRL without occupancy map
2022-03-25 11:37:12, INFO: human number: 5
2022-03-25 11:37:12, INFO: Not randomize human's radius and preferred speed
2022-03-25 11:37:12, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2022-03-25 11:37:12, INFO: Square width: 10.0, circle width: 4.0
2022-03-25 11:37:12, INFO: Current learning rate: 0.010000
2022-03-25 11:37:36, INFO: TRAIN has success rate: 1.00, collision rate: 0.00, nav time: 9.18, total reward: 0.3923
2022-03-25 11:38:10, INFO: Finish imitation learning. Weights saved.
2022-03-25 11:38:10, INFO: Experience set size: 100000/100000
2022-03-25 11:38:10, INFO: Agent is invisible and has holonomic kinematic constraint
2022-03-25 11:38:10, INFO: Current learning rate: 0.001000
2022-03-25 11:39:50, INFO: VAL   in episode 0 has success rate: 0.92, collision rate: 0.00, nav time: 10.06, total reward: 0.3062
2022-03-25 11:39:50, INFO: Frequency of being in danger: 0.06 and average min separate distance in danger: 0.09
2022-03-25 11:39:51, INFO: TRAIN in episode 0 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1462
2022-03-25 11:39:51, INFO: TRAIN in episode 1 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1645
2022-03-25 11:39:52, INFO: TRAIN in episode 2 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.2114
2022-03-25 11:39:54, INFO: TRAIN in episode 3 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2022-03-25 11:39:55, INFO: TRAIN in episode 4 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1735
2022-03-25 11:39:56, INFO: TRAIN in episode 5 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2022-03-25 11:39:56, INFO: TRAIN in episode 6 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1858
2022-03-25 11:39:58, INFO: TRAIN in episode 7 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2022-03-25 11:39:58, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1524
2022-03-25 11:39:59, INFO: TRAIN in episode 9 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-03-25 11:40:01, INFO: TRAIN in episode 10 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2022-03-25 11:40:02, INFO: TRAIN in episode 11 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.2114
2022-03-25 11:40:03, INFO: TRAIN in episode 12 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1953
2022-03-25 11:40:04, INFO: TRAIN in episode 13 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2022-03-25 11:40:04, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1516
2022-03-25 11:40:06, INFO: TRAIN in episode 15 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2022-03-25 11:40:07, INFO: TRAIN in episode 16 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1805
2022-03-25 11:40:08, INFO: TRAIN in episode 17 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.2059
2022-03-25 11:40:09, INFO: TRAIN in episode 18 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.2411
2022-03-25 11:40:10, INFO: TRAIN in episode 19 has success rate: 1.00, collision rate: 0.00, nav time: 22.75, total reward: 0.0934
2022-03-25 11:40:11, INFO: TRAIN in episode 20 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2022-03-25 11:40:13, INFO: TRAIN in episode 21 has success rate: 1.00, collision rate: 0.00, nav time: 22.75, total reward: 0.0840
2022-03-25 11:40:14, INFO: TRAIN in episode 22 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2022-03-25 11:40:15, INFO: TRAIN in episode 23 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2022-03-25 11:40:16, INFO: TRAIN in episode 24 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2022-03-25 11:40:17, INFO: TRAIN in episode 25 has success rate: 1.00, collision rate: 0.00, nav time: 14.25, total reward: 0.2288
2022-03-25 11:40:18, INFO: TRAIN in episode 26 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1953
2022-03-25 11:40:19, INFO: TRAIN in episode 27 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1709
2022-03-25 11:40:21, INFO: TRAIN in episode 28 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2022-03-25 11:40:22, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2022-03-25 11:40:23, INFO: TRAIN in episode 30 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0985
2022-03-25 11:40:24, INFO: TRAIN in episode 31 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1243
